word_probability.txt:
0.11492820618769692 0.11381772635710966 0.1514465291049016 0.3082211016992924 0.31158643665099944
laenderbank 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 4.976139411521753e-06 2.462520438919643e-05
flick 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 4.976139411521753e-06 2.462520438919643e-05
kiena 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 4.976139411521753e-06 2.462520438919643e-05
highveld 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 4.976139411521753e-06 2.462520438919643e-05
lyonnais 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 4.976139411521753e-06 2.462520438919643e-05
maytag 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 4.976139411521753e-06 2.462520438919643e-05
tote 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 4.976139411521753e-06 2.462520438919643e-05
adr 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 4.976139411521753e-06 2.462520438919643e-05
lanschot 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 4.976139411521753e-06 2.462520438919643e-05
long-dist 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 4.976139411521753e-06 2.462520438919643e-05
utility' 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 4.976139411521753e-06 2.462520438919643e-05
fuer 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 4.976139411521753e-06 2.462520438919643e-05
posttax 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 4.976139411521753e-06 2.462520438919643e-05
schutz 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 4.976139411521753e-06 2.462520438919643e-05
kurzweil 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 4.976139411521753e-06 2.462520438919643e-05
music 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 4.976139411521753e-06 2.462520438919643e-05
egan 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 4.976139411521753e-06 2.462520438919643e-05
boveri 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 4.976139411521753e-06 2.462520438919643e-05
non-oper 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 4.976139411521753e-06 2.462520438919643e-05
sterivet 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 4.976139411521753e-06 2.462520438919643e-05
block' 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 4.976139411521753e-06 2.462520438919643e-05
tsai 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 4.976139411521753e-06 2.462520438919643e-05
koninklijk 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 4.976139411521753e-06 2.462520438919643e-05
premdor 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 4.976139411521753e-06 2.462520438919643e-05
swpc.hkg 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 4.976139411521753e-06 2.462520438919643e-05
caph.hkg 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 4.976139411521753e-06 2.462520438919643e-05
un.a 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 4.976139411521753e-06 2.462520438919643e-05
kidston 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 4.976139411521753e-06 2.462520438919643e-05
monod 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 4.976139411521753e-06 2.462520438919643e-05
metropol 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 4.976139411521753e-06 2.462520438919643e-05
profit-shar 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 4.976139411521753e-06 2.462520438919643e-05
cr 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 4.976139411521753e-06 2.462520438919643e-05
sirrin 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 4.976139411521753e-06 2.462520438919643e-05
centron 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 4.976139411521753e-06 2.462520438919643e-05
allison' 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 4.976139411521753e-06 2.462520438919643e-05
pulcin 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 4.976139411521753e-06 2.462520438919643e-05
meredith 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 4.976139411521753e-06 2.462520438919643e-05
consolidated-bathurst 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 4.976139411521753e-06 2.462520438919643e-05
datron 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 4.976139411521753e-06 2.462520438919643e-05
jard.hkg 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 4.976139411521753e-06 2.462520438919643e-05
ur 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 4.976139411521753e-06 2.462520438919643e-05
swire' 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 4.976139411521753e-06 2.462520438919643e-05
catena 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 4.976139411521753e-06 2.462520438919643e-05
pda 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 4.976139411521753e-06 2.462520438919643e-05
contributor 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 4.976139411521753e-06 2.462520438919643e-05
ibm' 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 4.976139411521753e-06 2.462520438919643e-05
lvi 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 4.976139411521753e-06 2.462520438919643e-05
dreyer' 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 4.976139411521753e-06 2.462520438919643e-05
mcm 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 4.976139411521753e-06 2.462520438919643e-05
dravo 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 4.976139411521753e-06 2.462520438919643e-05
danzar 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 4.976139411521753e-06 2.462520438919643e-05
rpt 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 4.976139411521753e-06 2.462520438919643e-05
engelhard 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 4.976139411521753e-06 2.462520438919643e-05
keswick 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 4.976139411521753e-06 2.462520438919643e-05
munro 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 4.976139411521753e-06 2.462520438919643e-05
smelt 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 4.976139411521753e-06 2.462520438919643e-05
charan 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 4.976139411521753e-06 2.462520438919643e-05
utilicorp' 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 4.976139411521753e-06 2.462520438919643e-05
payless 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 4.976139411521753e-06 2.462520438919643e-05
snc 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 4.976139411521753e-06 2.462520438919643e-05
mitek 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 4.976139411521753e-06 2.462520438919643e-05
calvet 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 4.976139411521753e-06 2.462520438919643e-05
lupberg 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 4.976139411521753e-06 2.462520438919643e-05
nord 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 4.976139411521753e-06 2.462520438919643e-05
niagara 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 4.976139411521753e-06 2.462520438919643e-05
carolian 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 4.976139411521753e-06 2.462520438919643e-05
mmal 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 4.976139411521753e-06 2.462520438919643e-05
keller 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 4.976139411521753e-06 2.462520438919643e-05
wirsbo 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 4.976139411521753e-06 2.462520438919643e-05
nynex 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 4.976139411521753e-06 2.462520438919643e-05
duvel 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 4.976139411521753e-06 2.462520438919643e-05
haerri 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 4.976139411521753e-06 2.462520438919643e-05
dcni 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 4.976139411521753e-06 2.462520438919643e-05
crossen 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 4.976139411521753e-06 2.462520438919643e-05
anywher 2.4629328604502242e-05 2.4839783397088777e-05 1.9262441129164297e-05 4.976139411521753e-06 4.925040877839286e-06
scotland 4.9258657209004484e-05 1.2419891698544389e-05 9.631220564582149e-06 4.976139411521753e-06 4.925040877839286e-06
predatori 3.694399290675336e-05 1.2419891698544389e-05 9.631220564582149e-06 9.952278823043507e-06 4.925040877839286e-06
unfound 2.4629328604502242e-05 1.2419891698544389e-05 1.9262441129164297e-05 4.976139411521753e-06 9.850081755678572e-06
anticompetit 2.4629328604502242e-05 1.2419891698544389e-05 9.631220564582149e-06 1.492841823456526e-05 4.925040877839286e-06
budgetari 2.4629328604502242e-05 1.2419891698544389e-05 1.9262441129164297e-05 4.976139411521753e-06 9.850081755678572e-06
ventspil 4.9258657209004484e-05 1.2419891698544389e-05 9.631220564582149e-06 4.976139411521753e-06 4.925040877839286e-06
drift 3.694399290675336e-05 1.2419891698544389e-05 1.9262441129164297e-05 4.976139411521753e-06 4.925040877839286e-06
thick 4.9258657209004484e-05 1.2419891698544389e-05 9.631220564582149e-06 4.976139411521753e-06 4.925040877839286e-06
volcano 4.9258657209004484e-05 1.2419891698544389e-05 9.631220564582149e-06 4.976139411521753e-06 4.925040877839286e-06
jukardi 4.9258657209004484e-05 1.2419891698544389e-05 9.631220564582149e-06 4.976139411521753e-06 4.925040877839286e-06
ibj 4.9258657209004484e-05 1.2419891698544389e-05 9.631220564582149e-06 4.976139411521753e-06 4.925040877839286e-06
thrust 3.694399290675336e-05 1.2419891698544389e-05 1.9262441129164297e-05 4.976139411521753e-06 4.925040877839286e-06
admiss 2.4629328604502242e-05 1.2419891698544389e-05 9.631220564582149e-06 1.492841823456526e-05 4.925040877839286e-06
wildcat 4.9258657209004484e-05 1.2419891698544389e-05 9.631220564582149e-06 4.976139411521753e-06 4.925040877839286e-06
coher 2.4629328604502242e-05 1.2419891698544389e-05 9.631220564582149e-06 1.492841823456526e-05 4.925040877839286e-06
turgut 4.9258657209004484e-05 1.2419891698544389e-05 9.631220564582149e-06 4.976139411521753e-06 4.925040877839286e-06
ozal 4.9258657209004484e-05 1.2419891698544389e-05 9.631220564582149e-06 4.976139411521753e-06 4.925040877839286e-06
briefli 3.694399290675336e-05 1.2419891698544389e-05 9.631220564582149e-06 9.952278823043507e-06 4.925040877839286e-06
expatri 2.4629328604502242e-05 2.4839783397088777e-05 1.9262441129164297e-05 4.976139411521753e-06 4.925040877839286e-06
wealth 3.694399290675336e-05 2.4839783397088777e-05 9.631220564582149e-06 4.976139411521753e-06 4.925040877839286e-06
notif 2.4629328604502242e-05 1.2419891698544389e-05 9.631220564582149e-06 1.492841823456526e-05 4.925040877839286e-06
shuffl 4.9258657209004484e-05 1.2419891698544389e-05 9.631220564582149e-06 4.976139411521753e-06 4.925040877839286e-06
saddam 4.9258657209004484e-05 1.2419891698544389e-05 9.631220564582149e-06 4.976139411521753e-06 4.925040877839286e-06
breakfast 2.4629328604502242e-05 1.2419891698544389e-05 1.9262441129164297e-05 9.952278823043507e-06 4.925040877839286e-06
mnd 2.4629328604502242e-05 1.2419891698544389e-05 9.631220564582149e-06 4.976139411521753e-06 1.4775122633517858e-05
report' 4.9258657209004484e-05 1.2419891698544389e-05 9.631220564582149e-06 4.976139411521753e-06 4.925040877839286e-06
pzl 3.694399290675336e-05 1.2419891698544389e-05 9.631220564582149e-06 4.976139411521753e-06 9.850081755678572e-06
inclus 2.4629328604502242e-05 1.2419891698544389e-05 9.631220564582149e-06 4.976139411521753e-06 1.4775122633517858e-05
synfuel 4.9258657209004484e-05 1.2419891698544389e-05 9.631220564582149e-06 4.976139411521753e-06 4.925040877839286e-06
joe 3.694399290675336e-05 1.2419891698544389e-05 9.631220564582149e-06 9.952278823043507e-06 4.925040877839286e-06
isthmu 4.9258657209004484e-05 1.2419891698544389e-05 9.631220564582149e-06 4.976139411521753e-06 4.925040877839286e-06
maya 4.9258657209004484e-05 1.2419891698544389e-05 9.631220564582149e-06 4.976139411521753e-06 4.925040877839286e-06
stark 3.694399290675336e-05 2.4839783397088777e-05 9.631220564582149e-06 4.976139411521753e-06 4.925040877839286e-06
rip 3.694399290675336e-05 2.4839783397088777e-05 9.631220564582149e-06 4.976139411521753e-06 4.925040877839286e-06
diamet 2.4629328604502242e-05 1.2419891698544389e-05 9.631220564582149e-06 4.976139411521753e-06 1.4775122633517858e-05
ope 2.4629328604502242e-05 1.2419891698544389e-05 9.631220564582149e-06 4.976139411521753e-06 1.4775122633517858e-05
kaputin 4.9258657209004484e-05 1.2419891698544389e-05 9.631220564582149e-06 4.976139411521753e-06 4.925040877839286e-06
thank 2.4629328604502242e-05 1.2419891698544389e-05 9.631220564582149e-06 4.976139411521753e-06 1.4775122633517858e-05
maracaibo 3.694399290675336e-05 2.4839783397088777e-05 9.631220564582149e-06 4.976139411521753e-06 4.925040877839286e-06
guayaquil 4.9258657209004484e-05 1.2419891698544389e-05 9.631220564582149e-06 4.976139411521753e-06 4.925040877839286e-06
namibia 3.694399290675336e-05 1.2419891698544389e-05 9.631220564582149e-06 9.952278823043507e-06 4.925040877839286e-06
voyag 2.4629328604502242e-05 3.725967509563317e-05 9.631220564582149e-06 4.976139411521753e-06 4.925040877839286e-06
manganes 2.4629328604502242e-05 1.2419891698544389e-05 9.631220564582149e-06 1.492841823456526e-05 4.925040877839286e-06
scrutini 2.4629328604502242e-05 1.2419891698544389e-05 1.9262441129164297e-05 9.952278823043507e-06 4.925040877839286e-06
outer 4.9258657209004484e-05 1.2419891698544389e-05 9.631220564582149e-06 4.976139411521753e-06 4.925040877839286e-06
gholamreza 4.9258657209004484e-05 1.2419891698544389e-05 9.631220564582149e-06 4.976139411521753e-06 4.925040877839286e-06
bin 3.694399290675336e-05 1.2419891698544389e-05 9.631220564582149e-06 4.976139411521753e-06 9.850081755678572e-06
wright 3.694399290675336e-05 1.2419891698544389e-05 9.631220564582149e-06 9.952278823043507e-06 4.925040877839286e-06
bentsen 4.9258657209004484e-05 1.2419891698544389e-05 9.631220564582149e-06 4.976139411521753e-06 4.925040877839286e-06
cepe 4.9258657209004484e-05 1.2419891698544389e-05 9.631220564582149e-06 4.976139411521753e-06 4.925040877839286e-06
post-tax 2.4629328604502242e-05 1.2419891698544389e-05 9.631220564582149e-06 9.952278823043507e-06 9.850081755678572e-06
realloc 2.4629328604502242e-05 2.4839783397088777e-05 9.631220564582149e-06 4.976139411521753e-06 9.850081755678572e-06
gareth 4.9258657209004484e-05 1.2419891698544389e-05 9.631220564582149e-06 4.976139411521753e-06 4.925040877839286e-06
mackenzi 3.694399290675336e-05 1.2419891698544389e-05 9.631220564582149e-06 4.976139411521753e-06 9.850081755678572e-06
deeper 4.9258657209004484e-05 1.2419891698544389e-05 9.631220564582149e-06 4.976139411521753e-06 4.925040877839286e-06
krapel 4.9258657209004484e-05 1.2419891698544389e-05 9.631220564582149e-06 4.976139411521753e-06 4.925040877839286e-06
celebr 3.694399290675336e-05 1.2419891698544389e-05 1.9262441129164297e-05 4.976139411521753e-06 4.925040877839286e-06
smoke 3.694399290675336e-05 1.2419891698544389e-05 9.631220564582149e-06 9.952278823043507e-06 4.925040877839286e-06
ardeshir 4.9258657209004484e-05 1.2419891698544389e-05 9.631220564582149e-06 4.976139411521753e-06 4.925040877839286e-06
entranc 4.9258657209004484e-05 1.2419891698544389e-05 9.631220564582149e-06 4.976139411521753e-06 4.925040877839286e-06
upstream 3.694399290675336e-05 1.2419891698544389e-05 9.631220564582149e-06 4.976139411521753e-06 9.850081755678572e-06
frontier 3.694399290675336e-05 1.2419891698544389e-05 9.631220564582149e-06 4.976139411521753e-06 9.850081755678572e-06
overwhelm 2.4629328604502242e-05 1.2419891698544389e-05 1.9262441129164297e-05 9.952278823043507e-06 4.925040877839286e-06
recurr 2.4629328604502242e-05 1.2419891698544389e-05 9.631220564582149e-06 4.976139411521753e-06 1.4775122633517858e-05
contraven 3.694399290675336e-05 1.2419891698544389e-05 9.631220564582149e-06 9.952278823043507e-06 4.925040877839286e-06
inact 3.694399290675336e-05 1.2419891698544389e-05 9.631220564582149e-06 9.952278823043507e-06 4.925040877839286e-06
clash 4.9258657209004484e-05 1.2419891698544389e-05 9.631220564582149e-06 4.976139411521753e-06 4.925040877839286e-06
sea' 3.694399290675336e-05 1.2419891698544389e-05 9.631220564582149e-06 9.952278823043507e-06 4.925040877839286e-06
redman 4.9258657209004484e-05 1.2419891698544389e-05 9.631220564582149e-06 4.976139411521753e-06 4.925040877839286e-06
ascertain 2.4629328604502242e-05 1.2419891698544389e-05 9.631220564582149e-06 1.492841823456526e-05 4.925040877839286e-06
aggressor 4.9258657209004484e-05 1.2419891698544389e-05 9.631220564582149e-06 4.976139411521753e-06 4.925040877839286e-06
initial 3.694399290675336e-05 1.2419891698544389e-05 9.631220564582149e-06 4.976139411521753e-06 9.850081755678572e-06
remit 2.4629328604502242e-05 1.2419891698544389e-05 1.9262441129164297e-05 9.952278823043507e-06 4.925040877839286e-06
profit-tak 2.4629328604502242e-05 1.2419891698544389e-05 2.889366169374645e-05 4.976139411521753e-06 4.925040877839286e-06
smolinski 4.9258657209004484e-05 1.2419891698544389e-05 9.631220564582149e-06 4.976139411521753e-06 4.925040877839286e-06
btu 3.694399290675336e-05 1.2419891698544389e-05 9.631220564582149e-06 4.976139411521753e-06 9.850081755678572e-06
embark 2.4629328604502242e-05 2.4839783397088777e-05 9.631220564582149e-06 4.976139411521753e-06 9.850081755678572e-06
